_id,job_name,category
7qog7,後端工程師,Backend Engineer
8kpq5,資深後端工程師(Back-end Engineer),Backend Engineer
59at4,Backend Engineer 網頁後端工程師 ( Laravel / PHP / SMTP ),Backend Engineer
77aly,後端工程師,Backend Engineer
8ti04,後端工程師-台北/新竹/台中/高雄,Backend Engineer
8p29d,統一超商電子商務後端工程師(uniopen eCommerce Junior Backend Engineer)(技術一),Backend Engineer
8sexf,【Backend】Web後端工程師 (C# .NET API),Frontend Engineer
8rd09,資深後端工程師 (Sr. Backend Engineer)｜主導功能開發與系統重構,Backend Engineer
8ubaq,"AI 資深後端工程師 (.NET CORE, C#)",AI Engineer / Researcher
8lp0j,後端工程師,Backend Engineer
8lqoo,【SMC】後端工程師 Back-End Engineer (Node.js/PHP),Backend Engineer
8ogfw,後端工程師 (SC課),Backend Engineer
8tlx3,【實習生】後端工程師,Backend Engineer
8by1l,Golang後端工程師,Backend Engineer
8vkms,D-後端工程師,Backend Engineer
8fdzd,後端工程師 ｜ASP.NET MVC   (全職/台北市),Backend Engineer
83a0u,JAVA後端工程師 (不同專案),Backend Engineer
7il6q,後端工程師,Backend Engineer
7hzp1,PHP laravel 後端工程師,Backend Engineer
8inxl,"前端工程師, 後端工程師",Frontend Engineer
80q2n,.NET 後端工程師（南港、內湖）,Backend Engineer
7g01y,ASP.NET後端工程師,Backend Engineer
7079g,Backend Developer 後端工程師,Backend Engineer
8vp9e,.NET Backend Engineer / .NET後端工程師,Backend Engineer
8k527,【金融科技】資深後端工程師Senior Backend Engineer,Backend Engineer
8dk3n,BE / Sr. Backend Golang / Golang 資深後端工程師,Backend Engineer
8492u,遊戲後端工程師,Backend Engineer
8hp8n,資深全端/後端工程師(PHP),Fullstack Engineer
7q6b5,後端工程師,Backend Engineer
5zs7q,Node.js / Senior Node.js 後端工程師,Backend Engineer
7ccau,Laravel 後端工程師 (WACA 電商服務事業群),Backend Engineer
89cg5,上市公司電機產業-後端工程師(南港軟體園區),Backend Engineer
8um5o,【餐飲科技】資深後端工程師Senior Backend Engineer,Backend Engineer
8vhh2,後端工程師（台北）,Backend Engineer
8ucyb,資深後端工程師 (Senior Backend Engineer),Backend Engineer
7um6u,"資深後端工程師(C#.Net, Java)",Backend Engineer
8b4gc,[MTM101] Senior Backend Engineer (資深後端工程師）,Backend Engineer
8ja37,App Backend Engineer 手機軟體後端工程師 （兼職、全遠端）,Backend Engineer
7yde1,【誠品線上】後端工程師_Golang #部分遠端,Backend Engineer
8olay,軟體開發後端工程師 （Windchill PLM - 台北）,Backend Engineer
74uqq,Backend Engineer 後端工程師,Backend Engineer
8ry69,資深整合後端工程師-JAVA,Backend Engineer
8a1qj,SWRD_Backend Engineer (Java) 後端工程師,Backend Engineer
8vwye,【台北】後端工程師【OS】,Backend Engineer
8pfub,【產品發展部】Junior 後端工程師 Backend Engineer,Backend Engineer
830wa,資訊部後端工程師,Backend Engineer
8qkgj,[實習生] 後端工程師 (歡迎大四/碩班將畢業的學生應徵),Backend Engineer
8te4c,後端工程師｜Backend Engineer (.Net),Backend Engineer
6lgdn,PHP後端工程師,Backend Engineer
7avlu,(￣▽￣)/後端工程師【台北】,Backend Engineer
8ip7c,Web後端工程師,Frontend Engineer
823wf,資深後端工程師  Senior Backend Engineer,Backend Engineer
8p369,軟體後端工程師(Java),Backend Engineer
8te3z,資深後端工程師｜Senior Backend Engineer (.Net),Backend Engineer
6r429,後端工程師 | .Net,Backend Engineer
8uh79,資深後端工程師 - KYOP,Backend Engineer
8bxfq,<應用開發> Node.js 後端工程師,Backend Engineer
7h9od,總部數位-後端工程師(台北中正區),Backend Engineer
82ylh,後端工程師,Backend Engineer
8la8r,"PD0757 後端工程師 (SQL, Dashboard, BI reporting)(內湖)",Backend Engineer
6kza7,金融服務事業群-後端工程師,Backend Engineer
80q09,【實習工讀】後端工程師(長期實習，可配合學校進行實習簽約，表現優良有機會轉正職),Backend Engineer
8tjkd,數位服務研發部 後端工程師(台北),Backend Engineer
8mbeb,網路後端工程師(台北),Backend Engineer
8t2mg,實習 - 後端工程師實習生 - (AI) Backend Intern,AI Engineer / Researcher
73xzo,Java Spring Boot 後端工程師,Backend Engineer
8eirr,Python後端工程師 Python Backend Engineer_24233,Backend Engineer
7qcxb,"[EIS] 全端／後端工程師  Full-Stack / Backend Engineer (.NET Core, C#)",Fullstack Engineer
8vf6d,<AI應用> 後端工程師,AI Engineer / Researcher
8gag9,PHP後端工程師,Backend Engineer
8ugop,資深後端工程師｜Senior Backend Engineer (Java),Backend Engineer
7yddk,【誠品線上】資深後端工程師_Golang #部分遠端,Backend Engineer
81z9t,後端工程師 Backend Engineer,Backend Engineer
7s1og,後端工程師(EMS能源管理系統)(台北),Backend Engineer
85dh6,【應用軟體部】後端工程師,Backend Engineer
8przu,【Kolr】Golang 資深後端工程師 Golang Senior Backend Engineer,Backend Engineer
8sl0i,【總公司】ASP.NET後端工程師 (專案開發部),Backend Engineer
877kf,AI後端工程師,AI Engineer / Researcher
8u9ws,Backend Developer 後端工程師《擴編職缺》,Backend Engineer
8soob,後端工程師（時薪制薪水無上限，時間彈性運用）,Backend Engineer
8vnuu,Backend Engineer (Node.js/TypeScript) / 後端工程師,Backend Engineer
75yeg,資深PHP後端工程師,Backend Engineer
85e61,MITxTaipei Tech-後端開發工程師,AI Engineer / Researcher
8u7ts,Java後端工程師 ｜ Java Backend Engineer (生成式 AI 平台),AI Engineer / Researcher
52eve,資深後端工程師/技術主管,Backend Engineer
4cqqc,【ACCUPASS】.NET (C#) 資深後端工程師 .NET C# Sr. Back-end Engineer,Backend Engineer
8uiuq,後端工程師 Back-end Engineer,Backend Engineer
7koih,【產品處】PHP 後端工程師,Backend Engineer
63qeu,【台北】ASP.NET Developer後端工程師-P12J,Backend Engineer
8ozql,網頁後端工程師/高級工程師(內湖),Backend Engineer
8tgfn,後端工程師 (Junior Backend Engineer) **歡迎畢業生**,Backend Engineer
8ci65,網頁.NET後端工程師,Backend Engineer
8mc5i,[系統整合] 後端工程師 (台北市信義區),Backend Engineer
8g2d3,後端工程師 ｜ Backend Engineer (Java),Backend Engineer
8tu14,APP SDK工程師,General Software Engineer
8t66m,"Software Engineer, Backend 後端工程師",Backend Engineer
7v1rz,ASP.NET Core後端工程師,Backend Engineer
7ollo,後端工程師（Java）,Backend Engineer
5bwie,Junior Backend Engineer後端工程師,Backend Engineer
8qfha,Backend Engineer 後端工程師,Backend Engineer
7ds5k,後端工程師/Backend Engineer,Backend Engineer
7hpzh,後端工程師    ※月薪 5 萬以上，保障 14個月（台北，歡迎應屆畢業生）,Backend Engineer
8chdt,前端 / 後端全職工程師招聘（React + PHP + Laravel）,Frontend Engineer
8daiq,2025 Turing Plan 儲備AI後端工程師 - 百萬年薪 熱烈開放申請中！,AI Engineer / Researcher
7f3t5,PHP / 後端 / 軟體工程師,Backend Engineer
8da01,Software Engineer軟體工程師（後端）,Backend Engineer
8tscz,AI工程師-台北(O),AI Engineer / Researcher
8vxqx,【新平台】全端工程師(Full Stack Developer),Fullstack Engineer
7rewd,總公司 後端工程師 Backend Engineer_台北,Backend Engineer
7xtif,後端工程師 Backend Engineer,Backend Engineer
8vms1,【資深後端開發工程師】Senior Backend Developer (API Gateway),Backend Engineer
7s0hd,後端工程師 Backend Engineer,Backend Engineer
7vwlf,後端工程師(Back-end Engineer),Backend Engineer
81d8t,【台北｜擴大徵才】資深後端工程師 Senior Backend Engineer,Backend Engineer
8thk4,.NET網站工程師,Backend Engineer
8mfp5,前端工程師(Vue.js),Frontend Engineer
82xj8,( 可彈性遠端 ) Senior Backend Developer / 資深後端工程師｜歡迎轉語言及 Golang 初學者加入，內部 Code Review 助你快速成長,Backend Engineer
8c731,資深後端工程師 _先進工業電腦視覺解決方案新事業發展部(台北),Backend Engineer
8g0zh,(擴編招募)Java後端工程師,Backend Engineer
8r2bc,歡迎加入本集團_誠徵全端工程師(北士科),Fullstack Engineer
8qm03,軟體工程師,General Software Engineer
7ebl7,後端工程師/Backend Development,Backend Engineer
8mn25,【軟體工程師 - 後端】Software Engineer - Backend,Backend Engineer
71gfq,《坤侑科技》後端工程師／資深後端工程師 Sr. Backend Engineer,Backend Engineer
8r6gc,資深研發工程師 Senior Backend Developer (Backend/Java),Backend Engineer
7bmis,後端工程師(Backend Engineer)－後端 (System Developer - Backend) #系統發展,Backend Engineer
8uwhe,後端軟體工程師_資訊處_研發支援系統整合(內湖),Backend Engineer
7ryab,PHP 後端工程師｜Junior Backend Engineer (每週可2天在家遠端工作),Backend Engineer
8kxal,遊戲機率工程師,General Software Engineer
8q81k,Golang 遊戲開發工程師(大安),Backend Engineer
8te7c,JAVA維運工程師,Backend Engineer
7hv6a,後端工程師 (門禁事業處),Backend Engineer
8uw9i,後端開發工程師<G>,Backend Engineer
8ukdn,PHP 後端工程師｜Mid Level Backend Engineer(每週可2天在家遠端工作),Backend Engineer
8txtu,後端工程師｜跨 AI、資安、互動媒體，探索新世代應用,AI Engineer / Researcher
7vh3j,資深後端資訊工程師,Backend Engineer
8t9em,資訊類-後端工程師(Spring boot),Backend Engineer
8vklz,B-全端工程師,Fullstack Engineer
8rotx,【PHP/Laravel】後端工程師｜穩定平台開發、參與新功能設計,Backend Engineer
8js8t,後端工程師（Backend Engineer）,Backend Engineer
8ost2,（C4）後端應用開發工程師 (內湖),Backend Engineer
7le62,【台北總部】eHRD事業群_產品發展處_後端工程師(JAVA),Backend Engineer
8knq3,Java Engineer 軟體工程師,Backend Engineer
8tk5t,產品支援工程師 Product Support Engineer,General Software Engineer
8qf4c,ASP.NET C# 後端工程師,Backend Engineer
71gzu,.Net Engineer 後端工程師,Backend Engineer
7ts8d,F01M-Java 後端工程師,Backend Engineer
8mp64,全電商營運部-.net 開發工程師,Backend Engineer
8m5re,後端軟體工程師-線上面試,Backend Engineer
8tysf,【台北總部】資訊總務副理/主任,Others
8vr45,【台北】軟體測試工程師,QA / Automation Engineer
8q9ix,[HQ - Taipei] Product Manager/Program Manager - AI Transformation,AI Engineer / Researcher
7jyw4,"DQ  數位發展部-後端工程師(C#, .NET Core, .NET Framework)(台北)",Backend Engineer
8v1mw,SWRD_Full-stack Engineer 全端工程師,Fullstack Engineer
8dhbv,Java 後端工程師,Backend Engineer
8od2l,Senior Backend Engineer,Backend Engineer
8vwru,Senior React Native Engineer/ 資深 React Native 工程師 ( Fully remote),Frontend Engineer
8j1l5,【Performics 博丰數位】後端工程師 Back-end Engineer (Node.js /  RESTful API / GCP),DevOps / SRE / Cloud Engineer
67cxo,Java 軟體工程師,Backend Engineer
8sf1z,後端開發工程師,Backend Engineer
87yuy,ASP.NET CORE 資深後端工程師_M12,Backend Engineer
8qqqe,前端工程師（可轉型 Flutter，具 C# 經驗加分）,Frontend Engineer
8vh4o,【台北】Java 軟體工程師,Backend Engineer
8mmhw,可靠性工程師 Site Reliability Engineer (SRE / DevOps),DevOps / SRE / Cloud Engineer
8nsy6,網站工程師（Website Enginner）,Frontend Engineer
89yw3,"區塊鏈工程實習生 Blockchain Engineering Intern(數數發中心, DDT)_I00016730",AI Engineer / Researcher
8t11a,全端工程師,Fullstack Engineer
8v7ve,iOS Engineer (AI-Integrated) iOS工程師 (AI應用),AI Engineer / Researcher
8rpx6,拍拍印-AI影像算法工程師,AI Engineer / Researcher
8p45q,【年度擴編】SRE工程師 Jr. DevOps Engineer | 保障年薪14個月+獎金,DevOps / SRE / Cloud Engineer
8gclj,Sr. Java Engineer 後端開發工程師,Backend Engineer
8p8jb,C012CF1_JAVA工程師,Backend Engineer
8qdvx,雲端運算平台軟體(後端)開發工程師,DevOps / SRE / Cloud Engineer
8v3jl,Java Desktop Engineer,Backend Engineer
8lg11,【技術】ERP Backend Engineer,Backend Engineer
8rgao,工程師,General Software Engineer
8s155,C#工程師,Backend Engineer
73k78,.Net Core開發工程師,Backend Engineer
8jt1a,資深區塊鏈工程師,General Software Engineer
8qbo2,【國泰投信】軟體開發工程師 C# Engineer_I00022156,Backend Engineer
8lqrr,PHP網頁工程師,Backend Engineer
885rr,後端工程師Rust Backend Engineer(南港),Backend Engineer
8ciyg,LH240069-JAVA後端工程師(台北總公司),Backend Engineer
8snuq,【資訊】開發工程師,General Software Engineer
8q0qk,JAVA工程師,Backend Engineer
7wlhe,Java後端軟體工程師,Backend Engineer
880hg,( 可彈性遠端 ) Senior Backend Golang Developer / 資深後端 Golang 工程師｜歡迎期待能夠深入後端架構設計或規劃技術管理職涯的資深工程師加入我們！,Backend Engineer
8upbs,資深後端工程師 (Senior Back-End Developer),Backend Engineer
6yznf,ASP.NET MVC C# 網站後端工程師,Backend Engineer
8somi,【實習專區】2-6月實習-資訊部實習生(台北總公司)(電商系統程式),Others
4ozef,【RD】Backend Development / 後端工程師,Backend Engineer
8oi13,【台北】AI 應用工程師 Java Backend (保障年薪13個月) - 部分遠端,AI Engineer / Researcher
8rkko,( 兼職 ) Node.js 後端工程師【SaaS 產品事業群】,Backend Engineer
84yy9,PHP 軟體開發工程師,Backend Engineer
796uv,全端工程師 / Full Stack Engineer,Fullstack Engineer
66dnd,PHP開發工程師/助理工程師,Backend Engineer
8ieo9,C++遊戲開發工程師,General Software Engineer
8tnx9,Java/.Net開發工程師-政府領域(PS140),Backend Engineer
8vtvh,PHP工程師,Backend Engineer
8t2ow,駐點工程師,General Software Engineer
7axnf,Java Spring 後端工程師 Java Spring Backend Programmer,Backend Engineer
8qp1p,DevOps 工程師,DevOps / SRE / Cloud Engineer
8vklr,BN-Java工程師,Backend Engineer
8vpi0,【國際 SaaS 品牌】Senior Windows Developer｜跨平台軟體開發｜軟硬體整合｜全球部署產品 | AMR_885,General Software Engineer
8oyy7,JD後端開發人員-Java,Backend Engineer
8uj7u,【總公司】程式開發工程師 A01,General Software Engineer
8u50b,後端PHP工程師,Backend Engineer
7ed1i,【台北】Sr.PHP Laravel Developer後端工程師-P04J,Backend Engineer
7sq3e,PHP工程師,Backend Engineer
73f51,RD-後端工程師 Backend Engineer,Backend Engineer
8visi,後端工程師,Backend Engineer
52mgi,Backend Engineer (PHP),Backend Engineer
6g0ga,後端工程師 (Back End Engineer),Backend Engineer
8vg5x,其他軟體職務,General Software Engineer
87ziz,全端軟體工程師,Fullstack Engineer
8onea,亂搭 網站開發工程師,General Software Engineer
8ebfp,2. Java工程師(銀行業_中正區),Backend Engineer
8vmfy,F10J-【旅遊技術】Java 後端工程師,Backend Engineer
4uc9s,PHP後端工程師,Backend Engineer
6tmuo,【總公司】ASP.NET後端工程師 (後勤系統部),Backend Engineer
7vqr5,WEB 全端開發工程師,Fullstack Engineer
8lym8,【貳樓餐飲集團】資訊處-系統開發工程師,General Software Engineer
8tn7y,後端軟體工程師,Backend Engineer
8k4om,IT Engineer IT工程師,General Software Engineer
7w1xt,ASP.NET、C# 資深軟體工程師,Backend Engineer
86ugh,全端軟體工程師 Full Stack software developer_樓宇軟體開發部(台北內湖),Fullstack Engineer
8v0ku,2. ASP.NET/C#軟體工程師(證券業),Backend Engineer
3oac4,網頁工程師,General Software Engineer
