_id,description
6o899,Python
8qlik,Python
8qlik,AWS
8qlik,LLM
8qlik,MLOPs
8qlik,Cloud
8q25f,Unreal Engine
8q25f,MAYA
8q25f,Python
8qlbk,Python
8qlbk,AWS
8qlbk,LLM
8qlbk,Cloud
8tphn,Java
8tphn,Python
8r4fj,ChatGPT
8r4fj,Python
8r4fj,JavaScript
8jsbj,Git
8jsbj,Java
8jsbj,Python
8jsbj,Go
8jsbj,MySQL
8jsbj,JavaScript
85ode,Python
85ode,Excel
85ode,PowerPoint
85ode,Word
7i8a9,C#
7i8a9,PHP
7i8a9,Python
8gigx,Linux
8gigx,C++
8gigx,Python
8uqhp,Python
8uqhp,C++
8vyz9,ETL
8vyz9,PostgreSQL
8vyz9,RDBMS
8vyz9,Python
8vyz9,Java
8vyz9,Scala
8t1n2,Java
8t1n2,Python
8t1n2,C#
7swyd,C#
7swyd,Java
7swyd,Python
7swyd,MS SQL
8j1zb,Python
8j1zb,MySQL
8j1zb,PostgreSQL
8v527,Python
8v527,scikit-learn
8v527,tensorflow
8v527,LLM
8v527,PyTorch
8v527,NLP
8snfb,Python
7uiwl,Python
7uiwl,VBA
8urib,Python
8urib,SolidWorks
8urib,Blender
8urib,MAYA
7xol5,C#
7xol5,Java
7xol5,Python
85i67,ASP.NET
85i67,C#
85i67,Python
85i67,MS SQL
85i67,VueJS
85i67,AWS
85i67,Git
8w390,Tableau
8w390,Excel
8w390,Python
7fxhq,Linux
7fxhq,Python
7fxhq,MySQL
7fxhq,MS SQL
7fxhq,Oracle
7fxhq,PostgreSQL
7fxhq,hadoop
7fxhq,Tableau
8r516,C++
8r516,Python
8r516,JavaScript
8r516,CSS
8vfb8,Python
8vlw8,Excel
8vlw8,PowerPoint
8vlw8,Word
8vlw8,ChatGPT
8vlw8,Python
8vlw8,LLM
8vu3v,C
8vu3v,Python
8qy9h,Excel
8qy9h,PowerPoint
8qy9h,Word
8qy9h,Python
8q3w1,Python
8rdva,Python
8bdsn,Linux
8bdsn,Python
8mki1,Python
8mki1,LLM
8mki1,PyTorch
8mki1,tensorflow
8tho5,Python
8tho5,Git
8tho5,LLM
8tho5,Prompt
8tho5,NLP
8cxgu,Python
8cxgu,JavaScript
76d79,Python
76d79,VBA
6v618,Shell
6v618,Java
6v618,Python
6v618,Node.js
79mut,Python
79mut,MySQL
8vsfj,Python
8vsfj,VBA
8o0kf,Python
73510,Python
73510,R
73510,SAS
75r27,AJAX
75r27,Java
75r27,Lotus Notes
75r27,LotusScript
75r27,Python
75r27,Visual Basic
75r27,Domino
75r27,HTML
75r27,JavaScript
75r27,jQuery
75r27,CSS
75r27,VueJS
8cnbo,Linux
8cnbo,Python
8cnbo,MySQL
8uzzn,Python
8uzxi,Robot
8uzxi,C++
8uzxi,C
8uzxi,Python
8uzxi,TCP/IP
8uzxi,DHCP
8uzxi,DNS
8uzxi,VLAN
8uzxi,VPN
8q3fh,C++
8q3fh,Verilog
8q3fh,Python
8q3fh,C
8vwlx,Robot
8vwlx,C++
8vwlx,C
8vwlx,Python
8vwlx,TCP/IP
8vwlx,DHCP
8vwlx,DNS
8vwlx,VLAN
8vwlx,VPN
7k2f8,Linux
7k2f8,Git
7k2f8,Python
7k2f8,AWS
7k2f8,IIS
8qxu5,Python
8qxu5,MySQL
8qxu5,PyTorch
88qc7,Git
88qc7,C++
88qc7,Java
88qc7,Matlab
88qc7,Python
88qc7,Objective-C
88qc7,SWIFT
88qc7,Kotlin
88qc7,JavaScript
8v1ma,Python
8v1ma,LLM
8v1ma,ChatGPT
8s31b,Python
8s31b,PyTorch
8qbcr,PHP
8qbcr,Python
8qbcr,Node.js
8j76o,C++
8j76o,Python
8j76o,R
8j76o,Excel
8j76o,PowerPoint
8j76o,Word
845tm,Linux
845tm,Jenkins
845tm,Git
845tm,Python
845tm,AWS
8rerd,Tableau
8rerd,Python
8k7ao,Python
8k7ao,tensorflow
8k7ao,ChatGPT
7t18k,Python
7t18k,MySQL
7t18k,AWS
7t18k,Power BI​
8adcs,Systems Analysis
8adcs,Java
8adcs,Python
8adcs,PostgreSQL
8adcs,Version Control
8tpdm,PyTorch
8tpdm,Power BI​
8tpdm,Python
8tpdm,R
8l6q7,C#
8l6q7,C++
8l6q7,Python
8l6q7,Go
8l6q7,Kotlin
8vtgc,Excel
8vtgc,Power BI​
8vtgc,Tableau
8vtgc,MS SQL
8vtgc,Python
8kq2a,C++
8kq2a,Matlab
8kq2a,Python
89j52,Java
89j52,C#
89j52,Python
89j52,Git
8ou40,Python
8ou40,Django
8ou40,AWS
8ou40,Github
8vx9o,Linux
8vx9o,Jenkins
8vx9o,Python
8vx9o,MySQL
8vx9o,Tomcat
83kqb,Linux
83kqb,Shell
83kqb,Git
83kqb,Python
83kqb,MySQL
83kqb,JavaScript
8sfck,Linux
8sfck,Python
8sfck,SaaS
8sfck,LLM
8sfck,AWS
8s8g2,VueJS
8s8g2,ReactJS
8s8g2,ChatGPT
8s8g2,Go
8s8g2,Python
8s8g2,Github
8s8g2,LLM
8s8g2,TCP/IP
8s8g2,JIRA
8s8g2,Git
8j2fp,Python
8j2fp,Excel
8j2fp,PowerPoint
8j2fp,Outlook
8j2fp,Word
8j2fp,Go
8to87,Node.js
8to87,Python
8to87,Java
8to87,Database Administrator
8to87,Database Management
8to87,Git
7pmc6,Python
7pmc6,MySQL
7pmc6,Excel
7pmc6,Google Analytics
7pmc6,Google Tag Manager
7pmc6,Tableau
878rt,Linux
878rt,C
878rt,C++
878rt,Python
8t8z7,Python
8l3ub,Github
8l3ub,Git
8l3ub,Python
85vpd,Jenkins
85vpd,Python
85vpd,AWS
7vwye,Python
7vwye,NLP
7vwye,MySQL
7g6ez,Excel
7g6ez,SPSS
7g6ez,SAS
7g6ez,Power BI​
7g6ez,Tableau
7g6ez,英文打字20~50
7g6ez,中文打字20~50
7g6ez,Word
7g6ez,PowerPoint
7g6ez,R
7g6ez,Python
8r3i9,Git
8r3i9,HTTP
8r3i9,Python
8r3i9,Angular
8r3i9,Node.js
8r3i9,C#
8r3i9,PostgreSQL
8kwo6,C++
8kwo6,Java
8kwo6,Python
8kwo6,PyTorch
8kwo6,tensorflow
8kwo6,OpenCV
8q8wq,C++
8q8wq,Python
8q8wq,ChatGPT
8i9k3,Linux
8i9k3,Python
8i9k3,JavaScript
8i9k3,TCP/IP
8p2a4,Python
8p2a4,IoT
8p2a4,PL/SQL
87pdz,Python
87pdz,MS SQL
8o11z,ETL
8o11z,Python
8o11z,hadoop
8o11z,Cloud
8o11z,AWS
8o11z,Data Modeling
8o11z,Scala
8o11z,PostgreSQL
8o11z,MySQL
8o11z,Security
8o11z,Java
8o11z,RDBMS
8o11z,Jenkins
8o11z,Hive
8o11z,Database Management
8vr9v,Python
8vr9v,TCP/IP
8vr9v,Linux
8vr9v,VPN
7pe3h,Linux
7pe3h,Shell
7pe3h,MySQL
7pe3h,Python
7pe3h,Git
87p9z,Python
87p9z,ETL
87p9z,MS SQL
87p9z,Excel
87p9z,Tableau
87p9z,Power BI​
81x0z,Git
81x0z,Python
81x0z,MySQL
8vnfb,Python
8vnfb,Data Modeling
8vnfb,MLOPs
8vnfb,Computer Vision
8vnfb,tensorflow
8vnfb,PyTorch
7dwws,Mac OS
7dwws,Android
7dwws,iOS
7dwws,Windows 10
7dwws,Python
8vxst,ReactJS
8vxst,JavaScript
8vxst,Node.js
8vxst,Python
8vxst,Java
8vxst,D3.js
8ugvz,SaaS
8ugvz,JavaScript
8ugvz,Redux
8ugvz,Git
8ugvz,Version Control
8ugvz,MLOPs
8ugvz,CSS
8ugvz,PowerPoint
8ugvz,Excel
8ugvz,Word
8ugvz,Python
8ugvz,Security
8ugvz,Cloud
8ugvz,Go
8ugvz,Node.js
8ugvz,AWS
8ugvz,IoT
8ugvz,Computer Vision
8ugvz,LLM
8ugvz,Systems Administration
7segs,Python
7segs,AWS
8nk21,C
8nk21,C++
8nk21,Python
8nk21,PTC Creo Elements/Direct
87e2v,Linux
87e2v,Github
87e2v,Git
87e2v,Java
87e2v,Python
87e2v,MySQL
8ctvr,Git
8ctvr,Python
8ctvr,Keras
8ctvr,scikit-learn
8ctvr,Data Modeling
8ctvr,MySQL
8ctvr,hadoop
8ctvr,ETL
8ctvr,RDBMS
8ctvr,Tableau
8k3ph,Git
8k3ph,C++
8k3ph,Java
8k3ph,Matlab
8k3ph,Python
8k3ph,Objective-C
8k3ph,SWIFT
8k3ph,Kotlin
8k3ph,JavaScript
8qdvg,NLP
8qdvg,LLM
8qdvg,PyTorch
8cupa,PHP
8cupa,Python
8cupa,HTML
8cupa,JavaScript
8cupa,CSS
8vt1f,MS SQL
8vt1f,Python
8vt1f,ETL
8vt1f,Git
8qnwp,Git
8qnwp,Python
8qnwp,JavaScript
8r3d2,Python
8r3d2,HTML
8r3d2,PHP
8r3d2,C#
8r3d2,Java
8r3d2,Go
7e1sl,Python
7e1sl,MS SQL
71j4l,Git
71j4l,Python
71j4l,Linux
8vs27,ASP.NET
8vs27,C#
8vs27,Python
8vwjk,Python
8vwjk,Word
8vwjk,Excel
8vwjk,PowerPoint
8vwjk,ChatGPT
7zlep,PHP
7zlep,Python
7zlep,AWS
7zlep,JavaScript
88uya,Python
88uya,tensorflow
7py44,Python
7py44,MS SQL
7py44,Excel
7py44,Outlook
7py44,PowerPoint
7py44,Word
7py44,Tableau
8gh3n,Excel
8gh3n,PowerPoint
8gh3n,Word
8gh3n,HTML
8gh3n,JavaScript
8gh3n,CSS
8gh3n,Python
8gh3n,PostgreSQL
8gh3n,Node.js
8gh3n,MySQL
8hooh,Python
8hooh,ETL
7xlli,C
7xlli,C++
7xlli,Java
7xlli,Python
7xlli,MySQL
7xlli,PostgreSQL
8iiyo,C++
8iiyo,Python
85ngs,Java
85ngs,Python
8lqxs,Linux
8lqxs,Git
8lqxs,C
8lqxs,C++
8lqxs,Python
8lqxs,PyTorch
8lqxs,tensorflow
8lqxs,MLOPs
8lqxs,LLM
8c01d,Linux
8c01d,Git
8c01d,Python
7xeh1,C++
7xeh1,Python
7xeh1,Go
7xeh1,MS SQL
7xeh1,AWS
7763m,Git
7763m,Python
7763m,R
7763m,MS SQL
7763m,MySQL
7763m,PostgreSQL
7763m,Excel
7763m,PowerPoint
7763m,Tableau
7763m,SAS
8n468,Shell
8n468,Linux
8n468,Python
8n468,VPN
8n468,RTSP
85pwg,Linux
85pwg,Python
85pwg,NLP
85pwg,MySQL
8d4m7,Windows 10
8d4m7,Python
8d4m7,Blender
8r4i6,Linux
8r4i6,Shell
8r4i6,Python
8r4i6,MySQL
8r4i6,VPN
8r4i6,Citrix
8s5gz,Linux
8s5gz,Android
8s5gz,C
8s5gz,C++
8s5gz,Java
8s5gz,Python
7h0ls,C++
7h0ls,Python
7h0ls,Node.js
7p6rn,CSS
7p6rn,JavaScript
7p6rn,HTML
7p6rn,MySQL
7p6rn,MS SQL
7p6rn,Python
7p6rn,PHP
7p6rn,Java
7p6rn,C#
7p6rn,Linux
8uw80,C#
8uw80,ASP
8uw80,Git
8uw80,ASP.NET
8tlge,C#
8tlge,Python
8tlge,ETL
8tlge,MS SQL
8tlge,Oracle
8gt09,C++
8gt09,UDP
8gt09,TCP/IP
8gt09,Python
8gt09,PostgreSQL
7rkad,Python
7rkad,ETL
7rkad,MySQL
8r67g,Python
8r67g,C++
8r67g,VBA
8r67g,R
8uv9w,Excel
8uv9w,Python
8uv9w,Power BI​
8pkn9,Python
8pkn9,Django
8pkn9,AWS
8pkn9,Github
8gpir,Python
8gpir,MS SQL
8gpir,JavaScript
8gpir,CSS
8gpir,Node.js
8gpir,VueJS
8gpir,Excel
8gpir,PowerPoint
8gpir,Word
8at8h,Linux
8at8h,Git
8at8h,PHP
8at8h,MySQL
8at8h,DHTML
8at8h,HTML
8at8h,JavaScript
8at8h,jQuery
8at8h,HTTP
8sozh,C
8sozh,C#
8sozh,C++
8sozh,Python
8sozh,JavaScript
8sozh,VBScript
8sozh,Catia
8sozh,SolidWorks
8sovq,Python
889ho,Python
8uu0k,Python
8jl93,iOS
8jl93,Github
8jl93,Git
8jl93,Python
8jl93,Objective-C
8lqe0,Git
8lqe0,PHP
8lqe0,Python
8lqe0,MS SQL
8lqe0,MySQL
8lqe0,AWS
8lqe0,ReactJS
85yiu,Linux
85yiu,Shell
85yiu,Git
85yiu,Python
85yiu,Go
85yiu,MySQL
85yiu,PostgreSQL
85yiu,AWS
8rf3e,PostgreSQL
8rf3e,Python
8rf3e,Django
8rf3e,Git
87usz,Python
87usz,MySQL
87usz,Django
81lto,Python
81lto,Go
81lto,JavaScript
8reup,Python
8reup,MySQL
8reup,JavaScript
8reup,HTML
8reup,CSS
8reup,Git
7edni,C
7edni,C#
7edni,C++
7edni,Java
7edni,Python
7edni,Kotlin
6fpnp,hadoop
6fpnp,Power BI​
6fpnp,Google Analytics
6fpnp,Tableau
6fpnp,Word
6fpnp,Visio
6fpnp,Project
6fpnp,PowerPoint
6fpnp,Outlook
6fpnp,Excel
6fpnp,DNS
6fpnp,AWS
6fpnp,Oracle
6fpnp,MySQL
6fpnp,MS SQL
6fpnp,ETL
6fpnp,Python
7lxkd,Linux
7lxkd,Shell
7lxkd,Perl
7lxkd,Python
8ouih,Python
8ouih,AWS
8ouih,LLM
8ouih,Prompt
8ouih,PyTorch
8ouih,NLP
8szsp,Firewall
8szsp,Linux
8szsp,Excel
8szsp,HTTP
8szsp,JavaScript
8szsp,AWS
8szsp,MySQL
8szsp,MS SQL
8szsp,Java
8szsp,Python
8szsp,TCP/IP
8szsp,ssh
8szsp,DNS
8szsp,PostgreSQL
8v0ck,Python
770xt,Linux
770xt,OOP
770xt,Github
770xt,Git
770xt,Python
770xt,PyTorch
770xt,MLOPs
770xt,PostgreSQL
770xt,PowerPoint
770xt,GIS
8vfc7,C++
8vfc7,Python
8tns3,Excel
8tns3,Outlook
8tns3,Tableau
8tns3,Python
8t66j,Linux
8t66j,Github
8t66j,PHP
8t66j,Python
8t66j,MySQL
8t66j,PostgreSQL
8t66j,RDBMS
8t66j,Django
8n5yu,Python
8n5yu,Excel
8n5yu,Google Analytics
8n5yu,Google關鍵字廣告
89hlr,C#
89hlr,C++
89hlr,Java
89hlr,Python
8tfmd,Python
8twfo,Linux
8twfo,Git
8twfo,Python
8twfo,Jenkins
8twfo,Shell
8cxkj,Github
8cxkj,VPN
8cxkj,ssh
8cxkj,AWS
8cxkj,hadoop
8cxkj,RDBMS
8cxkj,Go
8cxkj,Python
8cxkj,Perl
8cxkj,Git
8cxkj,Jenkins
8cxkj,iOS
8cxkj,Linux
8bjdd,Linux
8bjdd,Python
8j7q1,Python
8v7ta,Python
8v7ta,MS SQL
8knwn,Python
8knwn,VBA
8knwn,R
8knwn,Cognos
8knwn,Access
8knwn,Excel
8knwn,Outlook
8knwn,PowerPoint
8knwn,Word
8j8qw,Python
8j8qw,Tableau
8j8qw,Power BI​
8uinx,Python
8uinx,R
8uinx,MS SQL
6zlv3,Python
6zlv3,ReactJS
8r4zm,Python
8vgna,Python
8s7mu,Linux
8s7mu,TCP/IP
8s7mu,Python
8s7mu,LAN
8s7mu,DNS
8s7mu,Firewall
8s7mu,WLAN
8kboe,C++
8kboe,Python
7hv1h,Python
7hv1h,ReactJS
8ttkb,Linux
8ttkb,Java
8ttkb,Python
8vzqh,Excel
8vzqh,Word
8vzqh,PowerPoint
8vzqh,Python
8vzqh,ChatGPT
8otz5,SolidWorks
8otz5,Catia
8otz5,Blender
8otz5,ANSYS
8otz5,ABAQUS
8otz5,Microsoft Azure
8otz5,PTC Creo Elements/Direct
8otz5,Python
8otz5,Matlab
8otz5,Git
8otz5,IoT
8pncw,Python
8pncw,Java
8pncw,Angular
8pncw,VueJS
8pncw,ReactJS
8pncw,JavaScript
8pncw,Github
8pncw,Power BI​
6z51p,Python
6z51p,VBA
6z51p,Excel
6z51p,PowerPoint
6z51p,Word
86ir6,Linux
86ir6,C++
86ir6,Python
86ir6,Robot
8cih1,C#
8cih1,C++
8cih1,Java
8cih1,Python
7ypg2,Linux
7ypg2,Shell
7ypg2,Python
7ypg2,Go
7ypg2,MySQL
7ypg2,PostgreSQL
7ypg2,AWS
8vzpp,Android
8vzpp,iOS
8vzpp,Github
8vzpp,Python
8vzpp,Flutter
8vzpp,Django
8sox6,Python
8sox6,PyTorch
8sox6,tensorflow
8sox6,Keras
8o8vl,Angular
8o8vl,Python
8o8vl,Java
8veq8,AWS
8veq8,Git
8veq8,Linux
8veq8,Python
8veq8,Go
8veq8,Shell
8veq8,MySQL
8veq8,Security
8veq8,Cloud
8ledo,CSS
8ledo,JavaScript
8ledo,HTML
8ledo,AWS
8ledo,PostgreSQL
8ledo,Microsoft Azure
8ledo,Go
8ledo,Python
8ledo,Linux
8v19j,Python
8skrs,LLM
8skrs,Python
8skrs,Prompt
8j80m,Github
8j80m,Git
8j80m,C
8j80m,C++
8j80m,Python
8uqnq,Java
8uqnq,Python
8uqnq,MS SQL
8uqnq,PostgreSQL
8uqnq,Oracle
8k3po,Github
8k3po,Git
8k3po,C
8k3po,C++
8k3po,Python
8uyde,Python
8uyde,Linux
8uyde,Github
8tylt,ChatGPT
8tylt,Github
8tylt,Python
8tylt,scikit-learn
8tylt,C++
8tylt,Matlab
8tylt,LLM
8u5a5,Github
8u5a5,Java
8u5a5,C++
8u5a5,Python
8w3ty,PostgreSQL
8w3ty,Go
8w3ty,Django
8w3ty,Python
8w3ty,PL/SQL
8n6vw,Github
8n6vw,ASP.NET
8n6vw,Node.js
8n6vw,Python
8k0bz,Python
8k0bz,PyTorch
8k0bz,tensorflow
8k0bz,LLM
8k0bz,Microsoft Azure
8k0bz,AWS
8rcj8,Java
8rcj8,PHP
8rcj8,Python
8p8lz,Excel
8p8lz,Outlook
8p8lz,PowerPoint
8p8lz,Word
8p8lz,C#
8p8lz,Python
8p8lz,C++
8p8lz,LabVIEW
87pdh,Python
87pdh,VBA
87pdh,MySQL
8va1d,Python
8va1d,ETL
8va1d,MySQL
8va1d,PostgreSQL
8hssd,Python
8hssd,MS SQL
8vu1g,Python
4blpk,Linux
4blpk,Python
4blpk,AWS
7yrwi,Python
7yrwi,tensorflow
7yrwi,PyTorch
7yrwi,NLP
7yrwi,JavaScript
7yrwi,OpenCV
6dcfl,Python
6dcfl,MySQL
6dcfl,AWS
5tut4,C++
5tut4,Python
5tut4,R
8kn2x,C#
8kn2x,Python
8kn2x,Database Management
8kn2x,SAP
8soyh,Python
87ou1,Python
83scl,Linux
83scl,Git
83scl,Python
83scl,TCP/IP
83scl,VPN
83scl,IPS
83scl,C++
83scl,Java
83scl,Robot
83scl,AWS
7d37i,TCP/IP
7d37i,VPN
7d37i,Firewall
7d37i,AWS
7d37i,Python
7d37i,Linux
7p8if,Python
7p8if,Excel
7p8if,Outlook
7p8if,PowerPoint
7p8if,Word
8vhcx,C
8vhcx,C#
8vhcx,C++
8vhcx,Python
8vhcx,OpenCV
8sowq,C++
8sowq,LLM
8sowq,Python
8ua1y,Python
8ua1y,Cloud
8ua1y,Security
8vodc,Python
8vodc,C#
8vodc,Java
8vodc,Git
8vodc,Microsoft Azure
8vodc,Database Management
8qcv8,Python
8qcv8,MS SQL
8p4d6,Git
8p4d6,Python
7bedq,Linux
7bedq,Python
7bedq,MySQL
7bedq,Shell
7osnc,Python
7osnc,ETL
7osnc,Django
7osnc,Power BI​
8txea,R
8txea,Python
8tbys,Excel
8tbys,Outlook
8tbys,PowerPoint
8tbys,Word
8tbys,Python
8tbys,Google Analytics
8tbys,Tableau
8tbys,Git
8tbys,Database Management
8tbys,ETL
8tbys,MySQL
8tbys,PostgreSQL
87l1q,C#
87l1q,Java
87l1q,Python
8lhqq,C
8lhqq,C#
8lhqq,C++
8lhqq,Java
8lhqq,Python
8lhqq,Kotlin
8ahgb,Python
8ahgb,tensorflow
8ahgb,PyTorch
8ahgb,LLM
8ahgb,NLP
8e5ry,Linux
8e5ry,Shell
8e5ry,Jenkins
8e5ry,Git
8e5ry,Python
6ewqy,Github
6ewqy,Jenkins
6ewqy,Git
6ewqy,C
6ewqy,C#
6ewqy,C++
6ewqy,Java
6ewqy,MFC
6ewqy,Python
8ah6z,Jenkins
8ah6z,Junit
8ah6z,Python
8ah6z,Shell
8ah6z,Java
8ah6z,JavaScript
8ah6z,HTML
8ah6z,CSS
8ah6z,Git
8ah6z,Linux
8ah6z,AWS
8ah6z,C#
8nvak,TCP/IP
8nvak,VPN
8nvak,DNS
8nvak,Python
8nvak,Linux
7se6i,Data Modeling
7se6i,Visual Studio
7se6i,Python
7se6i,Java
7se6i,C#
7se6i,Git
7se6i,Github
7se6i,Systems Analysis
7se6i,Systems Administration
7se6i,Linux
7se6i,Prompt
7se6i,ChatGPT
7se6i,LLM
7se6i,MySQL
7se6i,PostgreSQL
7se6i,Oracle
7se6i,MS SQL
8s7jv,Python
8s7jv,Microsoft Azure
8p8by,Python
8p8by,Excel
8p8by,Tableau
8qjqu,Linux
8qjqu,Python
8qjqu,PostgreSQL
8qjqu,hadoop
8qjqu,ETL
8qjqu,Git
8tffa,DSP
8tffa,C++
8tffa,Python
8tffa,Matlab
8tffa,Git
7dumf,Linux
7dumf,Git
7dumf,Python
7dumf,Data Modeling
7dumf,ETL
7dumf,MySQL
8vrvv,Excel
8vrvv,Word
6m80o,C++
6m80o,Python
6m80o,PyTorch
6m80o,tensorflow
6m80o,Keras
6m80o,Git
7nion,Linux
7nion,Python
7nion,ANSI SQL
7nion,MS SQL
7nion,PL/SQL
7nion,PostgreSQL
7nion,Excel
7nion,PowerPoint
7nion,Word
7fmxh,Java
7fmxh,Python
7fmxh,AWS
7fmxh,Node.js
8lafh,Java
8lafh,Python
8lafh,Microsoft Azure
8lafh,JavaScript
8lafh,XML
7kn54,Linux
7kn54,Python
7kn54,JavaScript
7kn54,LAN
7kn54,Security
7kn54,TCP/IP
7y08y,Linux
7y08y,Shell
7y08y,Windows Server 2012
7y08y,Windows 10
7y08y,Windows Server 2019
7y08y,Git
7y08y,Java
7y08y,Python
7gza5,Github
7gza5,Git
7gza5,C++
7gza5,Python
7gza5,AWS
7gza5,HTML
7gza5,JavaScript
7gza5,jQuery
7gza5,CSS
7gza5,Node.js
7gza5,ReactJS
7gza5,VueJS
8pwlr,Git
8pwlr,Python
8pwlr,ETL
8pwlr,Progress
8pwlr,Linux
8pwlr,Cloud
8v8ak,Python
8v8ak,Scrum
8v8ak,C#
8v8ak,ASP.NET
8s0ud,Linux
8s0ud,C++
8s0ud,Python
8tq38,Java
8tq38,Python
8tq38,MS SQL
8tq38,MySQL
8cx70,Linux
8cx70,C
8cx70,C++
8cx70,Python
8cx70,3ds Max
8cx70,Unity3D
8cx70,Unity
8uk5h,Python
5iq8o,C
5iq8o,Java
5iq8o,Python
5iq8o,HTML
8rady,Linux
8rady,Java
8rady,Python
8rady,Scala
8rady,hadoop
8rady,Hive
8rady,ETL
8rady,MySQL
8vg4l,Linux
8vg4l,Git
8vg4l,Python
732iy,Linux
732iy,Java
732iy,Python
732iy,Node.js
7ddsp,Linux
7ddsp,Github
7ddsp,C++
7ddsp,Python
7ddsp,Go
7ddsp,MySQL
7ddsp,Oracle
7ddsp,hadoop
50k3d,Linux
50k3d,Windows Server 2019
50k3d,Git
50k3d,Python
50k3d,Visual Studio
50k3d,MS SQL
8t12g,Github
8t12g,Git
8t12g,Python
8t12g,NLP
8t12g,LLM
8t12g,Prompt
8t12g,ETL
8t12g,MS SQL
8t12g,ODBC
8vqv5,Shell
8vqv5,Linux
8vqv5,Python
8vqv5,VPN
8vqv5,RTSP
8oh1v,Python
8oh1v,R
8oh1v,Excel
8oh1v,ChatGPT
8oh1v,Java
8oh1v,C++
8vlqj,Python
8vlqj,Excel
8vlqj,MySQL
8shvj,Github
8shvj,Git
8shvj,AJAX
8shvj,Python
8shvj,JavaScript
8shvj,XML
8shvj,CSS
8shvj,Django
8vbm2,Python
8vbm2,JavaScript
72ycg,Java
72ycg,Python
72ycg,R
72ycg,MS SQL
72ycg,Excel
72ycg,Google Analytics
72ycg,Google Tag Manager
72ycg,Google Data Studio
72ycg,Firebase
72ycg,Power BI​
8lvu0,Python
8lvu0,Scala
8lvu0,MySQL
84k2i,C++
84k2i,Python
8tft1,Git
8tft1,PostgreSQL
8tft1,RDBMS
8tft1,JavaScript
8tft1,AWS
8tft1,Prototype
8tft1,Cloud
8tft1,ReactJS
8tft1,Github
8tft1,Python
8tft1,Go
8smxk,jQuery
8smxk,CSS
8smxk,Node.js
8smxk,HTML
8smxk,Linux
8smxk,Github
8smxk,Git
8smxk,Java
8smxk,JavaScript
8smxk,Python
8smxk,Spring
8brcs,Github
8brcs,Git
8brcs,Python
8brcs,Django
8brcs,ChatGPT
8brcs,Java
8brcs,JavaScript
8spfi,AWS
8spfi,Jenkins
8spfi,MySQL
8spfi,PostgreSQL
8spfi,MS SQL
8spfi,Python
8spfi,JIRA
8si2o,Python
8si2o,Shell
8si2o,Git
874ls,Linux
874ls,Jenkins
874ls,Git
874ls,C
874ls,C++
874ls,Python
874ls,Firmware
7oh8y,Shell
7oh8y,Git
7oh8y,Python
7oh8y,Go
7oh8y,ETL
7oh8y,MS SQL
7oh8y,MySQL
7oh8y,AWS
8lakk,Linux
8lakk,Python
8lakk,Go
8lakk,NLP
8vdvc,Python
7e88o,Linux
7e88o,Mac OS
7e88o,UNIX
7e88o,Systems Administration
7e88o,Java
7e88o,Python
7e88o,Ruby
7e88o,MySQL
7e88o,AWS
8uo8n,Python
8uo8n,PyTorch
8uo8n,NLP
8uo8n,LLM
7ez66,Linux
7ez66,ssh
7ez66,HTTP
7ez66,Django
7ez66,JavaScript
7ez66,HTML
7ez66,RDBMS
7ez66,PostgreSQL
7ez66,MySQL
7ez66,Python
7ez66,Git
7ez66,Github
7yi6p,C#
7yi6p,Unity3D
7yi6p,Python
7yi6p,MySQL
7yi6p,Node.js
731jy,Python
4ha8t,Python
4ha8t,MAYA
8l3p1,Python
8l3p1,ETL
8l3p1,MS SQL
8l3p1,Excel
8l3p1,Power BI​
8uuyt,Java
8uuyt,AngularJS
8uuyt,Cold Fusion
8t4hm,Python
8t4hm,MS SQL
8t4hm,MySQL
8s9n3,Python
8nyk8,Linux
8nyk8,Python
8nyk8,MySQL
8nyk8,JavaScript
8nyk8,Node.js
8joo2,Python
8joo2,PyTorch
8joo2,tensorflow
8joo2,NLP
8joo2,LLM
8sxmk,C#
8sxmk,Python
8sxmk,Microsoft Azure
8cnls,C#
8cnls,Python
8cnls,JavaScript
8cnls,Revit
8vfkh,Python
8vfkh,VBA
8vfkh,Excel
8vfkh,PowerPoint
8vfkh,Word
8vet3,Tableau
8vet3,Python
6sxgk,Python
6sxgk,R
6sxgk,MySQL
6sxgk,Excel
6sxgk,Google Analytics
6sxgk,Google Tag Manager
6sxgk,Firebase
6sxgk,SAS
8k4kp,Java
8k4kp,Python
8k4kp,R
8k4kp,Excel
8k4kp,PowerPoint
8k4kp,Word
8cxit,Linux
8cxit,C
8cxit,C++
8cxit,Python
4bma8,Python
4bma8,ETL
4bma8,PostgreSQL
4bma8,AWS
8squ9,Python
8squ9,Node.js
8squ9,Go
8squ9,Git
8squ9,MySQL
8squ9,PL/SQL
8squ9,SaaS
8mqp8,Git
8mqp8,Cloud
8mqp8,AWS
8mqp8,Python
8b00a,Linux
8b00a,Perl
8b00a,Python
8b00a,MySQL
8b00a,AWS
8b00a,DNS
8b00a,TCP/IP
80ss9,Tableau
80ss9,Python
80ss9,SAS
7jqaz,Python
7jqaz,Dbase
7jqaz,MySQL
7jqaz,Excel
7jqaz,Tableau
7jqaz,Google Analytics
7jqaz,Power BI​
7jqaz,SAS
69bgn,Linux
69bgn,Python
8rnp9,TCP/IP
8rnp9,Security
8rnp9,JavaScript
